source_url,title,cvf_page,pdf_link,arxiv_link
https://openaccess.thecvf.com/ICCV2025?day=all,"UniEgoMotion: A Unified Model for Egocentric Motion Reconstruction, Forecasting, and Generation",https://openaccess.thecvf.com/content/ICCV2025/html/Patel_UniEgoMotion_A_Unified_Model_for_Egocentric_Motion_Reconstruction_Forecasting_and_ICCV_2025_paper.html,https://openaccess.thecvf.com/content/ICCV2025/html/Patel_UniEgoMotion_A_Unified_Model_for_Egocentric_Motion_Reconstruction_Forecasting_and_ICCV_2025_paper.pdf,
https://openaccess.thecvf.com/ICCV2025?day=all,ToolVQA: A Dataset for Multi-step Reasoning VQA with External Tools,https://openaccess.thecvf.com/content/ICCV2025/html/Yin_ToolVQA_A_Dataset_for_Multi-step_Reasoning_VQA_with_External_Tools_ICCV_2025_paper.html,https://openaccess.thecvf.com/content/ICCV2025/html/Yin_ToolVQA_A_Dataset_for_Multi-step_Reasoning_VQA_with_External_Tools_ICCV_2025_paper.pdf,
https://openaccess.thecvf.com/ICCV2025?day=all,Spherical Epipolar Rectification for Deep Two-View Absolute Depth Estimation,https://openaccess.thecvf.com/content/ICCV2025/html/Brousseau_Spherical_Epipolar_Rectification_for_Deep_Two-View_Absolute_Depth_Estimation_ICCV_2025_paper.html,https://openaccess.thecvf.com/content/ICCV2025/html/Brousseau_Spherical_Epipolar_Rectification_for_Deep_Two-View_Absolute_Depth_Estimation_ICCV_2025_paper.pdf,
https://openaccess.thecvf.com/ICCV2025?day=all,ScenePainter: Semantically Consistent Perpetual 3D Scene Generation with Concept Relation Alignment,https://openaccess.thecvf.com/content/ICCV2025/html/Xia_ScenePainter_Semantically_Consistent_Perpetual_3D_Scene_Generation_with_Concept_Relation_ICCV_2025_paper.html,https://openaccess.thecvf.com/content/ICCV2025/html/Xia_ScenePainter_Semantically_Consistent_Perpetual_3D_Scene_Generation_with_Concept_Relation_ICCV_2025_paper.pdf,
https://openaccess.thecvf.com/ICCV2025?day=all,ESCNet:Edge-Semantic Collaborative Network for Camouflaged Object Detection,https://openaccess.thecvf.com/content/ICCV2025/html/Ye_ESCNetEdge-Semantic_Collaborative_Network_for_Camouflaged_Object_Detection_ICCV_2025_paper.html,https://openaccess.thecvf.com/content/ICCV2025/html/Ye_ESCNetEdge-Semantic_Collaborative_Network_for_Camouflaged_Object_Detection_ICCV_2025_paper.pdf,
https://openaccess.thecvf.com/ICCV2025?day=all,PixelStitch: Structure-Preserving Pixel-Wise Bidirectional Warps for Unsupervised Image Stitching,https://openaccess.thecvf.com/content/ICCV2025/html/Jin_PixelStitch_Structure-Preserving_Pixel-Wise_Bidirectional_Warps_for_Unsupervised_Image_Stitching_ICCV_2025_paper.html,https://openaccess.thecvf.com/content/ICCV2025/html/Jin_PixelStitch_Structure-Preserving_Pixel-Wise_Bidirectional_Warps_for_Unsupervised_Image_Stitching_ICCV_2025_paper.pdf,
https://openaccess.thecvf.com/ICCV2025?day=all,SANA-Sprint: One-Step Diffusion with Continuous-Time Consistency Distillation,https://openaccess.thecvf.com/content/ICCV2025/html/Chen_SANA-Sprint_One-Step_Diffusion_with_Continuous-Time_Consistency_Distillation_ICCV_2025_paper.html,https://openaccess.thecvf.com/content/ICCV2025/html/Chen_SANA-Sprint_One-Step_Diffusion_with_Continuous-Time_Consistency_Distillation_ICCV_2025_paper.pdf,
https://openaccess.thecvf.com/ICCV2025?day=all,Information-Bottleneck Driven Binary Neural Network for Change Detection,https://openaccess.thecvf.com/content/ICCV2025/html/Yin_Information-Bottleneck_Driven_Binary_Neural_Network_for_Change_Detection_ICCV_2025_paper.html,https://openaccess.thecvf.com/content/ICCV2025/html/Yin_Information-Bottleneck_Driven_Binary_Neural_Network_for_Change_Detection_ICCV_2025_paper.pdf,
https://openaccess.thecvf.com/ICCV2025?day=all,Erasing More Than Intended? How Concept Erasure Degrades the Generation of Non-Target Concepts,https://openaccess.thecvf.com/content/ICCV2025/html/Amara_Erasing_More_Than_Intended_How_Concept_Erasure_Degrades_the_Generation_ICCV_2025_paper.html,https://openaccess.thecvf.com/content/ICCV2025/html/Amara_Erasing_More_Than_Intended_How_Concept_Erasure_Degrades_the_Generation_ICCV_2025_paper.pdf,
https://openaccess.thecvf.com/ICCV2025?day=all,Global and Local Entailment Learning for Natural World Imagery,https://openaccess.thecvf.com/content/ICCV2025/html/Sastry_Global_and_Local_Entailment_Learning_for_Natural_World_Imagery_ICCV_2025_paper.html,https://openaccess.thecvf.com/content/ICCV2025/html/Sastry_Global_and_Local_Entailment_Learning_for_Natural_World_Imagery_ICCV_2025_paper.pdf,
https://openaccess.thecvf.com/ICCV2025?day=all,Ross3D: Reconstructive Visual Instruction Tuning with 3D-Awareness,https://openaccess.thecvf.com/content/ICCV2025/html/Wang_Ross3D_Reconstructive_Visual_Instruction_Tuning_with_3D-Awareness_ICCV_2025_paper.html,https://openaccess.thecvf.com/content/ICCV2025/html/Wang_Ross3D_Reconstructive_Visual_Instruction_Tuning_with_3D-Awareness_ICCV_2025_paper.pdf,
https://openaccess.thecvf.com/ICCV2025?day=all,LVFace: Progressive Cluster Optimization for Large Vision Models in Face Recognition,https://openaccess.thecvf.com/content/ICCV2025/html/You_LVFace_Progressive_Cluster_Optimization_for_Large_Vision_Models_in_Face_ICCV_2025_paper.html,https://openaccess.thecvf.com/content/ICCV2025/html/You_LVFace_Progressive_Cluster_Optimization_for_Large_Vision_Models_in_Face_ICCV_2025_paper.pdf,
https://openaccess.thecvf.com/ICCV2025?day=all,Dataset Ownership Verification for Pre-trained Masked Models,https://openaccess.thecvf.com/content/ICCV2025/html/Xie_Dataset_Ownership_Verification_for_Pre-trained_Masked_Models_ICCV_2025_paper.html,https://openaccess.thecvf.com/content/ICCV2025/html/Xie_Dataset_Ownership_Verification_for_Pre-trained_Masked_Models_ICCV_2025_paper.pdf,
https://openaccess.thecvf.com/ICCV2025?day=all,VLR-Driver: Large Vision-Language-Reasoning Models for Embodied Autonomous Driving,https://openaccess.thecvf.com/content/ICCV2025/html/Kong_VLR-Driver_Large_Vision-Language-Reasoning_Models_for_Embodied_Autonomous_Driving_ICCV_2025_paper.html,https://openaccess.thecvf.com/content/ICCV2025/html/Kong_VLR-Driver_Large_Vision-Language-Reasoning_Models_for_Embodied_Autonomous_Driving_ICCV_2025_paper.pdf,
https://openaccess.thecvf.com/ICCV2025?day=all,ResGS: Residual Densification of 3D Gaussian for Efficient Detail Recovery,https://openaccess.thecvf.com/content/ICCV2025/html/Lyu_ResGS_Residual_Densification_of_3D_Gaussian_for_Efficient_Detail_Recovery_ICCV_2025_paper.html,https://openaccess.thecvf.com/content/ICCV2025/html/Lyu_ResGS_Residual_Densification_of_3D_Gaussian_for_Efficient_Detail_Recovery_ICCV_2025_paper.pdf,
https://openaccess.thecvf.com/ICCV2025?day=all,Language Driven Occupancy Prediction,https://openaccess.thecvf.com/content/ICCV2025/html/Yu_Language_Driven_Occupancy_Prediction_ICCV_2025_paper.html,https://openaccess.thecvf.com/content/ICCV2025/html/Yu_Language_Driven_Occupancy_Prediction_ICCV_2025_paper.pdf,
https://openaccess.thecvf.com/ICCV2025?day=all,Prior2Former - Evidential Modeling of Mask Transformers for Assumption-Free Open-World Panoptic Segmentation,https://openaccess.thecvf.com/content/ICCV2025/html/Schmidt_Prior2Former_-_Evidential_Modeling_of_Mask_Transformers_for_Assumption-Free_Open-World_ICCV_2025_paper.html,https://openaccess.thecvf.com/content/ICCV2025/html/Schmidt_Prior2Former_-_Evidential_Modeling_of_Mask_Transformers_for_Assumption-Free_Open-World_ICCV_2025_paper.pdf,
https://openaccess.thecvf.com/ICCV2025?day=all,E-NeMF: Event-based Neural Motion Field for Novel Space-time View Synthesis of Dynamic Scenes,https://openaccess.thecvf.com/content/ICCV2025/html/Liu_E-NeMF_Event-based_Neural_Motion_Field_for_Novel_Space-time_View_Synthesis_ICCV_2025_paper.html,https://openaccess.thecvf.com/content/ICCV2025/html/Liu_E-NeMF_Event-based_Neural_Motion_Field_for_Novel_Space-time_View_Synthesis_ICCV_2025_paper.pdf,
https://openaccess.thecvf.com/ICCV2025?day=all,Event-based Tiny Object Detection: A Benchmark Dataset and Baseline,https://openaccess.thecvf.com/content/ICCV2025/html/Chen_Event-based_Tiny_Object_Detection_A_Benchmark_Dataset_and_Baseline_ICCV_2025_paper.html,https://openaccess.thecvf.com/content/ICCV2025/html/Chen_Event-based_Tiny_Object_Detection_A_Benchmark_Dataset_and_Baseline_ICCV_2025_paper.pdf,
https://openaccess.thecvf.com/ICCV2025?day=all,Optimal Transport for Brain-Image Alignment: Unveiling Redundancy and Synergy in Neural Information Processing,https://openaccess.thecvf.com/content/ICCV2025/html/Xiao_Optimal_Transport_for_Brain-Image_Alignment_Unveiling_Redundancy_and_Synergy_in_ICCV_2025_paper.html,https://openaccess.thecvf.com/content/ICCV2025/html/Xiao_Optimal_Transport_for_Brain-Image_Alignment_Unveiling_Redundancy_and_Synergy_in_ICCV_2025_paper.pdf,
https://openaccess.thecvf.com/ICCV2025?day=all,Adversarial Distribution Matching for Diffusion Distillation Towards Efficient Image and Video Synthesis,https://openaccess.thecvf.com/content/ICCV2025/html/Lu_Adversarial_Distribution_Matching_for_Diffusion_Distillation_Towards_Efficient_Image_and_ICCV_2025_paper.html,https://openaccess.thecvf.com/content/ICCV2025/html/Lu_Adversarial_Distribution_Matching_for_Diffusion_Distillation_Towards_Efficient_Image_and_ICCV_2025_paper.pdf,
https://openaccess.thecvf.com/ICCV2025?day=all,Switch-a-View: View Selection Learned from Unlabeled In-the-wild Videos,https://openaccess.thecvf.com/content/ICCV2025/html/Majumder_Switch-a-View_View_Selection_Learned_from_Unlabeled_In-the-wild_Videos_ICCV_2025_paper.html,https://openaccess.thecvf.com/content/ICCV2025/html/Majumder_Switch-a-View_View_Selection_Learned_from_Unlabeled_In-the-wild_Videos_ICCV_2025_paper.pdf,
https://openaccess.thecvf.com/ICCV2025?day=all,E-SAM: Training-Free Segment Every Entity Model,https://openaccess.thecvf.com/content/ICCV2025/html/Zhang_E-SAM_Training-Free_Segment_Every_Entity_Model_ICCV_2025_paper.html,https://openaccess.thecvf.com/content/ICCV2025/html/Zhang_E-SAM_Training-Free_Segment_Every_Entity_Model_ICCV_2025_paper.pdf,
https://openaccess.thecvf.com/ICCV2025?day=all,ViewSRD: 3D Visual Grounding via Structured Multi-View Decomposition,https://openaccess.thecvf.com/content/ICCV2025/html/Huang_ViewSRD_3D_Visual_Grounding_via_Structured_Multi-View_Decomposition_ICCV_2025_paper.html,https://openaccess.thecvf.com/content/ICCV2025/html/Huang_ViewSRD_3D_Visual_Grounding_via_Structured_Multi-View_Decomposition_ICCV_2025_paper.pdf,
https://openaccess.thecvf.com/ICCV2025?day=all,UniPortrait: A Unified Framework for Identity-Preserving Single- and Multi-Human Image Personalization,https://openaccess.thecvf.com/content/ICCV2025/html/He_UniPortrait_A_Unified_Framework_for_Identity-Preserving_Single-_and_Multi-Human_Image_ICCV_2025_paper.html,https://openaccess.thecvf.com/content/ICCV2025/html/He_UniPortrait_A_Unified_Framework_for_Identity-Preserving_Single-_and_Multi-Human_Image_ICCV_2025_paper.pdf,
https://openaccess.thecvf.com/ICCV2025?day=all,FDPT: Federated Discrete Prompt Tuning for Black-Box Visual-Language Models,https://openaccess.thecvf.com/content/ICCV2025/html/Wu_FDPT_Federated_Discrete_Prompt_Tuning_for_Black-Box_Visual-Language_Models_ICCV_2025_paper.html,https://openaccess.thecvf.com/content/ICCV2025/html/Wu_FDPT_Federated_Discrete_Prompt_Tuning_for_Black-Box_Visual-Language_Models_ICCV_2025_paper.pdf,
https://openaccess.thecvf.com/ICCV2025?day=all,Exploiting Diffusion Prior for Task-driven Image Restoration,https://openaccess.thecvf.com/content/ICCV2025/html/Kim_Exploiting_Diffusion_Prior_for_Task-driven_Image_Restoration_ICCV_2025_paper.html,https://openaccess.thecvf.com/content/ICCV2025/html/Kim_Exploiting_Diffusion_Prior_for_Task-driven_Image_Restoration_ICCV_2025_paper.pdf,
https://openaccess.thecvf.com/ICCV2025?day=all,CE-FAM: Concept-Based Explanation via Fusion of Activation Maps,https://openaccess.thecvf.com/content/ICCV2025/html/Kuroki_CE-FAM_Concept-Based_Explanation_via_Fusion_of_Activation_Maps_ICCV_2025_paper.html,https://openaccess.thecvf.com/content/ICCV2025/html/Kuroki_CE-FAM_Concept-Based_Explanation_via_Fusion_of_Activation_Maps_ICCV_2025_paper.pdf,
https://openaccess.thecvf.com/ICCV2025?day=all,Dual-level Prototype Learning for Composite Degraded Image Restoration,https://openaccess.thecvf.com/content/ICCV2025/html/Wang_Dual-level_Prototype_Learning_for_Composite_Degraded_Image_Restoration_ICCV_2025_paper.html,https://openaccess.thecvf.com/content/ICCV2025/html/Wang_Dual-level_Prototype_Learning_for_Composite_Degraded_Image_Restoration_ICCV_2025_paper.pdf,
https://openaccess.thecvf.com/ICCV2025?day=all,Forensic-MoE: Exploring Comprehensive Synthetic Image Detection Traces with Mixture of Experts,https://openaccess.thecvf.com/content/ICCV2025/html/Fang_Forensic-MoE_Exploring_Comprehensive_Synthetic_Image_Detection_Traces_with_Mixture_of_ICCV_2025_paper.html,https://openaccess.thecvf.com/content/ICCV2025/html/Fang_Forensic-MoE_Exploring_Comprehensive_Synthetic_Image_Detection_Traces_with_Mixture_of_ICCV_2025_paper.pdf,
https://openaccess.thecvf.com/ICCV2025?day=all,Robust Adverse Weather Removal via Spectral-based Spatial Grouping,https://openaccess.thecvf.com/content/ICCV2025/html/Jeong_Robust_Adverse_Weather_Removal_via_Spectral-based_Spatial_Grouping_ICCV_2025_paper.html,https://openaccess.thecvf.com/content/ICCV2025/html/Jeong_Robust_Adverse_Weather_Removal_via_Spectral-based_Spatial_Grouping_ICCV_2025_paper.pdf,
https://openaccess.thecvf.com/ICCV2025?day=all,PLAN: Proactive Low-Rank Allocation for Continual Learning,https://openaccess.thecvf.com/content/ICCV2025/html/Wang_PLAN_Proactive_Low-Rank_Allocation_for_Continual_Learning_ICCV_2025_paper.html,https://openaccess.thecvf.com/content/ICCV2025/html/Wang_PLAN_Proactive_Low-Rank_Allocation_for_Continual_Learning_ICCV_2025_paper.pdf,
https://openaccess.thecvf.com/ICCV2025?day=all,EMoTive: Event-guided Trajectory Modeling for 3D Motion Estimation,https://openaccess.thecvf.com/content/ICCV2025/html/Wan_EMoTive_Event-guided_Trajectory_Modeling_for_3D_Motion_Estimation_ICCV_2025_paper.html,https://openaccess.thecvf.com/content/ICCV2025/html/Wan_EMoTive_Event-guided_Trajectory_Modeling_for_3D_Motion_Estimation_ICCV_2025_paper.pdf,
https://openaccess.thecvf.com/ICCV2025?day=all,RobuSTereo: Robust Zero-Shot Stereo Matching under Adverse Weather,https://openaccess.thecvf.com/content/ICCV2025/html/Wang_RobuSTereo_Robust_Zero-Shot_Stereo_Matching_under_Adverse_Weather_ICCV_2025_paper.html,https://openaccess.thecvf.com/content/ICCV2025/html/Wang_RobuSTereo_Robust_Zero-Shot_Stereo_Matching_under_Adverse_Weather_ICCV_2025_paper.pdf,
https://openaccess.thecvf.com/ICCV2025?day=all,SemGes: Semantics-aware Co-Speech Gesture Generation using Semantic Coherence and Relevance Learning,https://openaccess.thecvf.com/content/ICCV2025/html/Liu_SemGes_Semantics-aware_Co-Speech_Gesture_Generation_using_Semantic_Coherence_and_Relevance_ICCV_2025_paper.html,https://openaccess.thecvf.com/content/ICCV2025/html/Liu_SemGes_Semantics-aware_Co-Speech_Gesture_Generation_using_Semantic_Coherence_and_Relevance_ICCV_2025_paper.pdf,
https://openaccess.thecvf.com/ICCV2025?day=all,From Sharp to Blur: Unsupervised Domain Adaptation for 2D Human Pose Estimation Under Extreme Motion Blur Using Event Cameras,https://openaccess.thecvf.com/content/ICCV2025/html/Kim_From_Sharp_to_Blur_Unsupervised_Domain_Adaptation_for_2D_Human_ICCV_2025_paper.html,https://openaccess.thecvf.com/content/ICCV2025/html/Kim_From_Sharp_to_Blur_Unsupervised_Domain_Adaptation_for_2D_Human_ICCV_2025_paper.pdf,
https://openaccess.thecvf.com/ICCV2025?day=all,HyPiDecoder: Hybrid Pixel Decoder for Efficient Segmentation and Detection,https://openaccess.thecvf.com/content/ICCV2025/html/Zhou_HyPiDecoder_Hybrid_Pixel_Decoder_for_Efficient_Segmentation_and_Detection_ICCV_2025_paper.html,https://openaccess.thecvf.com/content/ICCV2025/html/Zhou_HyPiDecoder_Hybrid_Pixel_Decoder_for_Efficient_Segmentation_and_Detection_ICCV_2025_paper.pdf,
https://openaccess.thecvf.com/ICCV2025?day=all,DDB: Diffusion Driven Balancing to Address Spurious Correlations,https://openaccess.thecvf.com/content/ICCV2025/html/Parast_DDB_Diffusion_Driven_Balancing_to_Address_Spurious_Correlations_ICCV_2025_paper.html,https://openaccess.thecvf.com/content/ICCV2025/html/Parast_DDB_Diffusion_Driven_Balancing_to_Address_Spurious_Correlations_ICCV_2025_paper.pdf,
https://openaccess.thecvf.com/ICCV2025?day=all,Feature Purification Matters: Suppressing Outlier Propagation for Training-Free Open-Vocabulary Semantic Segmentation,https://openaccess.thecvf.com/content/ICCV2025/html/Jin_Feature_Purification_Matters_Suppressing_Outlier_Propagation_for_Training-Free_Open-Vocabulary_Semantic_ICCV_2025_paper.html,https://openaccess.thecvf.com/content/ICCV2025/html/Jin_Feature_Purification_Matters_Suppressing_Outlier_Propagation_for_Training-Free_Open-Vocabulary_Semantic_ICCV_2025_paper.pdf,
https://openaccess.thecvf.com/ICCV2025?day=all,Motal: Unsupervised 3D Object Detection by Modality and Task-specific Knowledge Transfer,https://openaccess.thecvf.com/content/ICCV2025/html/Wu_Motal_Unsupervised_3D_Object_Detection_by_Modality_and_Task-specific_Knowledge_ICCV_2025_paper.html,https://openaccess.thecvf.com/content/ICCV2025/html/Wu_Motal_Unsupervised_3D_Object_Detection_by_Modality_and_Task-specific_Knowledge_ICCV_2025_paper.pdf,
https://openaccess.thecvf.com/ICCV2025?day=all,MMAIF: Multi-task and Multi-degradation All-in-One for Image Fusion with Language Guidance,https://openaccess.thecvf.com/content/ICCV2025/html/Cao_MMAIF_Multi-task_and_Multi-degradation_All-in-One_for_Image_Fusion_with_Language_ICCV_2025_paper.html,https://openaccess.thecvf.com/content/ICCV2025/html/Cao_MMAIF_Multi-task_and_Multi-degradation_All-in-One_for_Image_Fusion_with_Language_ICCV_2025_paper.pdf,
https://openaccess.thecvf.com/ICCV2025?day=all,SparseLaneSTP: Leveraging Spatio-Temporal Priors with Sparse Transformers for 3D Lane Detection,https://openaccess.thecvf.com/content/ICCV2025/html/Pittner_SparseLaneSTP_Leveraging_Spatio-Temporal_Priors_with_Sparse_Transformers_for_3D_Lane_ICCV_2025_paper.html,https://openaccess.thecvf.com/content/ICCV2025/html/Pittner_SparseLaneSTP_Leveraging_Spatio-Temporal_Priors_with_Sparse_Transformers_for_3D_Lane_ICCV_2025_paper.pdf,
https://openaccess.thecvf.com/ICCV2025?day=all,"MonSTeR: a Unified Model for Motion, Scene, Text Retrieval",https://openaccess.thecvf.com/content/ICCV2025/html/Collorone_MonSTeR_a_Unified_Model_for_Motion_Scene_Text_Retrieval_ICCV_2025_paper.html,https://openaccess.thecvf.com/content/ICCV2025/html/Collorone_MonSTeR_a_Unified_Model_for_Motion_Scene_Text_Retrieval_ICCV_2025_paper.pdf,
